850	0.371943086
851	0.026728614
852	-0.197590994
853	-0.083151681
854	0.002106073
855	-0.008009348
856	0.155013832
857	-0.002890595
858	0.058910277
859	0.011324825
860	-0.043380697
861	0.117849489
862	0.107064274
863	0.058131152
864	0.390776213
865	-0.092299079
866	0.214892756
867	0.03353364
868	-0.002858881
869	0.301948893
870	-0.053994262
871	0.011325735
872	0.29270744
873	0.045514411
874	-0.007706643
875	0.228165594
876	0.388512799
877	-0.049200994
878	0.077590579
879	0.169806915
880	-0.065419745
881	0.234919957
882	0.150043729
883	-0.017252877
884	0.088452606
885	0.272745515
886	0.007558168
887	0.044498053
888	-0.18289631
889	0.092330244
890	-0.057675635
891	0.040120053
892	0.180614088
893	0.11423648
894	0.04803309
895	0.072738394
896	-0.05592064
897	0.0351365
898	0.097825032
899	-0.066828435
900	-0.12444127
901	-0.016809649
902	0.065213914
903	-0.016231958
904	0.026944032
905	-0.118001517
906	0.01028441
907	-0.067008079
908	0.147566964
909	-0.097719958
910	0.109250857
911	-0.070865355
912	0.328825188
913	-0.116076925
914	0.199124461
915	0.150301281
916	0.112117902
917	0.208767963
918	-0.047382448
919	0.232467143
920	0.149250221
921	0.193012648
922	0.093225389
923	0.194021931
924	0.045516042
925	-0.041014946
926	0.33045028
927	0.002710611
928	0.111330346
929	-0.119783273
930	0.165108571
931	0.037275396
932	0.124343005
933	-0.04048533
934	-0.004834008
935	0.179671404
936	-0.091876484
937	0.156000284
938	-0.041320612
939	-0.063857795
940	-0.276778602
941	-0.014030564
942	0.046792244
943	0.042740669
944	0.316991129
945	-0.015355202
946	0.092512641
947	0.054645085
948	0.347175976
949	0.190335782
950	0.16617584
951	0.127376062
952	0.175461774
953	-0.072453282
954	0.096192868
955	0.261202523
956	0.212466601
957	0.260466715
958	-0.222265641
959	0.114544575
960	0.195430992
961	-0.00764583
962	0.003428868
963	0.086356695
964	0.204591657
965	0.064696848
966	-0.149102215
967	-0.269304262
968	0.31492282
969	0.115338197
970	0.090186146
971	-0.100848603
972	0.346013893
973	0.068058238
974	-0.178978519
975	0.173113773
976	-0.20629489
977	0.267985904
978	0.15317309
979	0.381144843
980	0.26734794
981	0.296654004
982	0.374651463
983	-0.073020932
984	0.025062441
985	-0.148041673
986	-0.050327425
987	-0.004954102
988	-0.007121404
989	-0.071773826
990	0.016373913
991	-0.085148431
992	0.199183891
993	0.212494155
994	-0.164787686
995	0.03975809
996	-0.302772937
997	-0.12207387
998	-0.299737395
999	-0.208970784
1000	-0.249218308
1001	-0.026240699
1002	0.04165404
1003	-0.184091361
1004	-0.073969706
1005	0.14736598
1006	0.279682116
1007	-0.107469539
1008	-0.004821846
1009	0.059353152
1010	-0.073983124
1011	-0.112363241
1012	0.012964157
1013	-0.101653373
1014	-0.003210301
1015	-0.014870603
1016	-0.002451405
1017	3.74066E-05
1018	0.011248502
1019	0.174441953
1020	0.271537919
1021	-0.021499723
1022	0.165026655
1023	0.160855244
1024	-0.169341917
1025	0.183692511
1026	0.020386098
1027	-0.124757078
1028	0.008109569
1029	0.04467272
1030	-0.190454813
1031	0.032432889
1032	-0.046073842
1033	0.055070449
1034	0.168772195
1035	-0.230614441
1036	0.043267923
1037	0.005556168
1038	-0.012716571
1039	0.123400884
1040	0.19602016
1041	0.008726508
1042	0.173566994
1043	0.25276262
1044	0.243289506
1045	0.263086857
1046	-0.067273175
1047	0.230351719
1048	0.202826887
1049	-0.093627055
1050	-0.074182338
1051	0.069534998
1052	-0.081902089
1053	0.127494885
1054	0.011737091
1055	-0.018747909
1056	-0.042965141
1057	-0.097705627
1058	0.21836384
1059	0.068505491
1060	-0.125175133
1061	0.118341415
1062	0.053045884
1063	-0.191376983
1064	-0.188111742
1065	-0.038074518
1066	-0.153675925
1067	0.008249843
1068	-0.18113764
1069	-0.129473981
1070	-0.004572501
1071	-0.190283575
1072	-0.15612675
1073	-0.007185572
1074	-0.051699505
1075	0.170337953
1076	-0.115186107
1077	-0.251636278
1078	0.144105085
1079	-0.093677524
1080	0.193367675
1081	0.061830715
1082	0.010728834
1083	0.091528345
1084	0.268396438
1085	-0.211510376
1086	0.063795397
1087	0.257383707
1088	-0.128815143
1089	-0.011321635
1090	0.125418393
1091	0.157514211
1092	0.009251582
1093	-0.00211068
1094	0.021687443
1095	0.052528739
1096	-0.167050981
1097	0.0362504
1098	-0.166751988
1099	-0.133607015
1100	0.007507801
1101	-0.153435513
1102	0.054893526
1103	0.085174407
1104	0.169812369
1105	-0.060541482
1106	0.196020923
1107	-0.130869447
1108	-0.071379681
1109	-0.152633077
1110	-0.020285381
1111	-0.048366368
1112	0.001707249
1113	0.261359413
1114	-0.035493124
1115	0.216946179
1116	0.257737486
1117	0.009226076
1118	0.080674606
1119	0.243855376
1120	0.066472274
1121	0.299614263
1122	-0.031735276
1123	0.183125592
1124	0.198107634
1125	-0.041023848
1126	0.070000162
1127	-0.021368997
1128	0.060078653
1129	0.110410943
1130	0.339226615
1131	0.054627756
1132	-0.027142493
1133	0.028221393
1134	0.164780751
1135	0.079103124
1136	0.029839731
1137	0.074240908
1138	0.012389524
1139	0.139080047
1140	0.102965828
1141	0.002310075
1142	0.104887162
1143	0.117698093
1144	0.299405522
1145	0.262031431
1146	0.340165612
1147	0.135901939
1148	0.074128444
1149	0.045163725
1150	0.003698519
1151	-0.073835909
1152	-0.07154024
1153	0.485758137
1154	0.185522724
1155	0.200231351
1156	0.122126083
1157	0.051502991
1158	0.088293581
1159	0.204655924
1160	0.36099768
1161	0.182441622
1162	0.139790117
1163	0.162321784
1164	0.130579569
1165	0.100853988
1166	0.226080725
1167	-0.041385126
1168	0.203767432
1169	-0.026200938
1170	-0.017416851
1171	-0.084736759
1172	0.091238291
1173	0.016853577
1174	-0.045816981
1175	0.037951123
1176	0.006139573
1177	-0.040498599
1178	-0.176434196
1179	-0.207528368
1180	-0.105897991
1181	-0.086847578
1182	-0.013937018
1183	-0.042076041
1184	-0.162920384
1185	-0.124232359
1186	-0.177255851
1187	-0.164777349
1188	-0.149622156
1189	-0.21324961
1190	-0.20947313
1191	0.009890586
1192	-0.06591946
1193	-0.021889296
1194	-0.049058873
1195	-0.060495552
1196	-0.00219036
1197	0.023624393
1198	0.11709776
1199	0.079613973
1200	0.029163003
1201	-0.021707903
1202	0.09444019
1203	0.188924262
1204	0.139219966
1205	0.070181883
1206	0.160489429
1207	0.150505661
1208	0.189831513
1209	0.141799865
1210	0.287010729
1211	0.213073339
1212	0.192489679
1213	0.010247208
1214	0.035963883
1215	0.039404324
1216	-0.075481525
1217	-0.021797272
1218	-0.016781432
1219	-0.052415453
1220	0.145541028
1221	0.068020313
1222	0.09129021
1223	-0.025395439
1224	0.114822912
1225	0.112284
1226	0.173536471
1227	0.265448471
1228	-0.183411062
1229	-0.000846424
1230	-0.104796114
1231	-0.131263384
1232	-0.074486104
1233	-0.141908101
1234	-0.089332593
1235	-0.127312656
1236	-0.04623046
1237	-0.071529029
1238	-0.039056902
1239	-0.135635147
1240	-0.108375178
1241	-0.124037497
1242	-0.004967972
1243	-0.04075895
1244	-0.147351663
1245	-0.091172167
1246	0.026778282
1247	-0.099540701
1248	0.019701496
1249	-0.062420721
1250	0.150502778
1251	0.075477224
1252	0.083718963
1253	0.151441363
1254	-0.039436718
1255	0.087953762
1256	-0.057414896
1257	0.311913529
1258	0.015953512
1259	0.024024064
1260	0.033887623
1261	0.034376865
1262	0.12086622
1263	0.045933947
1264	0.039755255
1265	0.102021169
1266	0.024359132
1267	-0.139549258
1268	0.047487557
1269	0.037165077
1270	-0.103747323
1271	0.1117051
1272	0.000925765
1273	0.078246994
1274	0.095561133
1275	-0.146270573
1276	0.053787765
1277	0.034746208
1278	-0.173382079
1279	0.146259585
1280	0.012628655
1281	-0.047427313
1282	-0.030369586
1283	-0.096551978
1284	-0.130705815
1285	0.020300168
1286	-0.152989624
1287	-0.085824501
1288	-0.083153291
1289	-0.031054629
1290	-0.078987992
1291	-0.063532813
1292	0.105147528
1293	-0.001369864
1294	-0.053791475
1295	-0.017149236
1296	-0.033311094
1297	-0.131464788
1298	-0.003630889
1299	-0.157375345
1300	-0.097352987
1301	-0.069729674
1302	0.022210683
1303	0.146736029
1304	0.162682295
1305	-0.035283121
1306	0.035067251
1307	0.180488328
1308	0.008396101
1309	0.048371057
1310	-0.059830929
1311	-0.115777786
1312	-0.266725784
1313	0.043398097
1314	-0.01796273
1315	0.108471654
1316	0.054006066
1317	0.006400754
1318	-0.089053349
1319	0.023999178
1320	0.00546173
1321	-0.108739134
1322	-0.026344067
1323	-0.056823693
1324	-0.037128205
1325	-0.088176983
1326	-0.105985376
1327	-0.13776181
1328	-0.175206756
1329	0.007355678
1330	-0.060887283
1331	0.129672991
1332	-0.057609574
1333	-0.00957979
1334	-0.092340501
1335	-0.02335199
1336	-0.132169215
1337	0.011748679
1338	0.051356569
1339	-0.128635428
1340	-0.082897897
1341	0.050280085
1342	0.177315308
1343	-0.011644016
1344	-0.147283559
1345	-0.14762425
1346	-0.166533293
1347	0.04630713
1348	-0.135834048
1349	0.043941773
1350	-0.178821937
1351	-0.008004813
1352	-0.204805388
1353	-0.074804413
1354	-0.154789823
1355	-0.060109672
1356	-0.114150485
1357	-0.097240972
1358	-0.013948661
1359	0.044736321
1360	0.048934803
1361	0.069739506
1362	-0.00755995
1363	-0.112712456
1364	0.127503524
1365	0.012702184
1366	-0.09825323
1367	-0.146604297
1368	0.129867011
1369	0.03144888
1370	0.008593559
1371	-0.039152778
1372	-0.092455848
1373	-0.141848925
1374	-0.15060757
1375	-0.091857687
1376	-0.022098404
1377	-0.01607298
1378	-0.07344875
1379	-0.096486205
1380	-0.097451753
1381	-0.043019349
1382	0.00343478
1383	-0.145746329
1384	0.061192747
1385	0.082870877
1386	0.077872891
1387	0.018463526
1388	-0.024782227
1389	-0.059103958
1390	-0.116625218
1391	-0.037026403
1392	0.013519172
1393	0.060580424
1394	-0.00607053
1395	-0.108676639
1396	0.030802987
1397	0.006325136
1398	0.027147367
1399	-0.174782682
1400	0.051478209
1401	-0.01802164
1402	-0.086371235
1403	-0.009633782
1404	0.083118396
1405	-0.140971714
1406	0.068527647
1407	-0.095940745
1408	0.012434072
1409	-0.086875102
1410	-0.0902113
1411	-0.063863184
1412	0.16717659
1413	0.026997969
1414	-0.020860367
1415	0.075437106
1416	-0.104481958
1417	0.065730984
1418	0.009969634
1419	-0.052627663
1420	-0.048083638
1421	0.096414219
1422	-0.028655747
1423	0.012734557
1424	0.145503732
1425	0.090346169
1426	-0.038231686
1427	0.0131069
1428	0.089917827
1429	0.018125772
1430	0.086408959
1431	0.28270988
1432	0.064700227
1433	0.141166611
1434	0.216212596
1435	-0.026060562
1436	-0.051418234
1437	-0.014397688
1438	-0.096482788
1439	0.031470271
1440	0.002389767
1441	-0.036464529
1442	-0.080001394
1443	-0.059179005
1444	0.031546909
1445	0.080419985
1446	-0.09630754
1447	-0.080578616
1448	-0.073408994
1449	-0.079918742
1450	-0.133001294
1451	-0.014091405
1452	0.013724829
1453	-0.124505853
1454	-0.132662579
1455	-0.150433182
1456	-0.153737337
1457	-0.145840425
1458	-0.116377707
1459	-0.106597809
1460	0.042313632
1461	0.011954336
1462	-0.045957706
1463	0.062521835
1464	-0.077781614
1465	0.008345617
1466	-0.153223942
1467	0.002067198
1468	-0.011194309
1469	0.007311546
1470	0.028401572
1471	0.130104271
1472	0.010463009
1473	0.062456316
1474	-0.115365964
1475	0.058253193
1476	-0.046460495
1477	0.015003251
1478	0.148672765
1479	0.086910801
1480	-0.026902833
1481	-0.114844608
1482	-0.002498541
1483	-0.18157143
1484	-0.062983525
1485	-0.099299887
1486	-0.116480883
1487	-0.023597936
1488	-0.077219991
1489	-0.091859226
1490	0.052520215
1491	-0.030915609
1492	-0.174545476
1493	0.042961266
1494	0.031854744
1495	-0.073988654
1496	0.040601329
1497	-0.027220941
1498	-0.100764801
1499	0.070629238
1500	0.028215604
1501	0.014501891
1502	0.000448637
1503	-0.083910531
1504	-0.036349273
1505	0.081738073
1506	0.033114654
1507	0.12853978
1508	0.0032454
1509	-0.058990657
1510	0.008279105
1511	0.023824827
1512	0.067070582
1513	0.002117592
1514	0.032126564
1515	-0.010221609
1516	-0.020288968
1517	0.060049271
1518	-0.013574516
1519	0.057564876
1520	0.123270982
1521	-0.086221038
1522	-0.0270489
1523	-0.085368814
1524	-0.145006317
1525	-0.146357602
1526	-0.112210827
1527	0.09912781
1528	-0.109568296
1529	-0.114890835
1530	-0.029031666
1531	-0.042927905
1532	-0.143262377
1533	-0.023649149
1534	-0.130124499
1535	-0.044748619
1536	-0.104675551
1537	-0.046705921
1538	-0.062490187
1539	-0.051111049
1540	-0.167530907
1541	-0.074048426
1542	-0.096991646
1543	-0.041838858
1544	-0.128290551
1545	-0.068404684
1546	-0.181459785
1547	-0.132236575
1548	-0.086809307
1549	-0.193701081
1550	-0.063828385
1551	-0.082231254
1552	0.003814996
1553	-0.038075145
1554	-0.14333144
1555	-0.008301551
1556	-0.072342592
1557	-0.186441074
1558	-0.099027432
1559	-0.174369574
1560	-0.119139759
1561	-0.139470358
1562	-0.003720196
1563	0.073622199
1564	0.02018555
1565	-0.073958954
1566	-0.114258655
1567	-0.005926909
1568	-0.1458221
1569	0.076043229
1570	-0.04381857
1571	-0.138744786
1572	-0.164735654
1573	-0.196292226
1574	-0.102430152
1575	-0.061490734
1576	-0.111537138
1577	0.071552326
1578	-0.109293147
1579	-0.142041644
1580	-0.145743856
1581	-0.14886235
1582	-0.173727706
1583	-0.091634913
1584	-0.093441699
1585	0.169559283
1586	0.16061508
1587	0.094758793
1588	0.124230327
1589	0.069651814
1590	0.230757366
1591	-0.004312709
1592	0.122776658
1593	-0.112788173
1594	0.123912211
1595	0.011617674
1596	-0.078699051
1597	-0.089798958
1598	-0.078508687
1599	-0.026308287
1600	-0.039526956
1601	-0.095008766
1602	-0.063750854
1603	-0.10499043
1604	0.064103876
1605	-0.278797934
1606	0.040786688
1607	-0.1300926
1608	-0.106468415
1609	-0.007360848
1610	-0.179362838
1611	-0.160553882
1612	-0.08115362
1613	-0.07851157
1614	-0.022035318
1615	-0.008465479
1616	-0.086217711
1617	-0.105808835
1618	-0.08517209
1619	-0.045668568
1620	0.024058139
1621	-0.006637336
1622	-0.076774088
1623	-0.055182882
1624	-0.151819837
1625	-0.082287222
1626	-0.046690264
1627	0.001777131
1628	-0.026811827
1629	-0.047180374
1630	-0.040737074
1631	-0.09462835
1632	-0.043905417
1633	-0.062016642
1634	-0.065086376
1635	-0.105902662
1636	-0.16226226
1637	-0.196497674
1638	-0.110265969
1639	-0.144933661
1640	-0.159158475
1641	-0.061743623
1642	-0.161798017
1643	-0.200157051
1644	-0.084127031
1645	-0.121863965
1646	-0.104378712
1647	-0.041119677
1648	-0.019306716
1649	-0.027224888
1650	-0.141658665
1651	-0.111822727
1652	-0.122131944
1653	-0.026044623
1654	-0.088212392
1655	-0.087885379
1656	0.097785634
1657	-0.031024821
1658	0.053864628
1659	-0.076780441
1660	0.166689652
1661	-0.002756953
1662	-0.148254974
1663	-0.138948249
1664	-0.047406078
1665	0.064544784
1666	-0.095216407
1667	-0.000952683
1668	0.046141436
1669	-0.140792522
1670	-0.155215342
1671	-0.088687341
1672	0.016352284
1673	0.069330974
1674	-0.025917728
1675	-0.005602154
1676	-0.129641557
1677	-0.200899771
1678	-0.106803747
1679	-0.159834854
1680	-0.090198312
1681	-0.000579885
1682	-0.008383743
1683	-0.198706265
1684	-0.11444572
1685	-0.097031863
1686	-0.085937744
1687	-0.04784144
1688	-0.064312473
1689	0.022501719
1690	-0.014278491
1691	-0.004575549
1692	0.171705273
1693	-0.154945615
1694	-0.143905723
1695	-0.094556811
1696	-0.09925036
